Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Trent Taylor,2022,CIN,WR,28,16,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,10.0,6.0,62.0,0.0,1.0,0.0,0.0,11.7,-2.2,CHI
Deven Thompkins,2022,TAM,WR,23,5,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,10.0,5.0,32.0,0.0,0.0,0.0,0.0,10.8,34.9,TAM
Andre Baccellia,2022,ARI,WR,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,45.0,0.0,0.0,0.0,0.0,11.5,0.0,ARI
Chris Conley,2022,2TM,WR,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,0.0,0.0,0.0,0.0,8.6,9.9,SFO
Kyle Philips,2022,TEN,WR,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,78.0,0.0,2.0,0.0,0.0,11.8,31.1,TEN
James Proche,2022,BAL,WR,26,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,8.0,62.0,0.0,0.0,0.0,0.0,12.2,-2.0,CLE
Laquon Treadwell,2022,SEA,WR,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,42.0,0.0,0.0,0.0,0.0,10.2,2.6,BAL
Michael Woods II,2022,CLE,WR,22,10,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,10.0,5.0,45.0,0.0,0.0,0.0,0.0,9.0,13.5,CLE
Jaelon Darden,2022,2TM,WR,23,14,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,4.8,0.0,CLE
Tim Jones,2022,JAX,WR,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,30.0,0.0,0.0,0.0,0.0,6.0,19.3,JAX
DJ Turner,2022,LVR,WR,25,9,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,LVR
Tylan Wallace,2022,BAL,WR,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,33.0,0.0,0.0,0.0,0.0,7.3,8.1,BAL
Frank Darby,2022,ATL,WR,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,2.5,0.0,ATL
Simi Fehoko,2022,DAL,WR,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,5.4,7.9,LAC
Lil'Jordan Humphrey,2022,NWE,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,47.2,DEN
Andy Isabella,2022,2TM,WR,26,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,21.0,0.0,0.0,0.0,0.0,4.2,0.0,BUF
Keith Kirkwood,2022,NOR,WR,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,14.7,NOR
Juwann Winfree,2022,GNB,WR,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,0.0,IND
Dareke Young,2022,SEA,WR,23,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,0.0,SEA
Maurice Alexander,2022,DET,WR,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,0.0,DET
Miles Boykin,2022,PIT,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,3.1,4.7,PIT
Jalen Tolbert,2022,DAL,WR,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,3.2,58.8,DAL
Austin Trammell,2022,LAR,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,3.3,4.9,LAR
Montrell Washington,2022,DEN,WR,23,15,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,5.2,0.0,KAN
Lynn Bowden Jr.,2022,NWE,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,NOR
Dan Chisena,2022,MIN,WR,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2TM
Britain Covey,2022,PHI,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,PHI
Alex Erickson,2022,WAS,WR,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,LAC
Erik Ezukanma,2022,MIA,WR,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,2.2,MIA
Ethan Fernea,2022,IND,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND
Dez Fitzpatrick,2022,TEN,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT
Johnny Johnson,2022,HOU,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU
Tyler Johnson,2022,HOU,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,LAR
Mason Kinsey,2022,TEN,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,1.6,TEN
Kwamie Lassiter II,2022,CIN,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,CIN
Tay Martin,2022,SFO,WR,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO
Kirk Merritt,2022,NOR,WR,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
Stanley Morgan Jr.,2022,CIN,WR,26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN
Matthew Slater,2022,NWE,WR,37,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWE
Willie Snead,2022,SFO,WR,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,SFO
Cody White,2022,PIT,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,6.4,SEA
Deonte Harty,2022,NOR,WR,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,0.0,1.3,40.0,BUF
Ihmir Smith-Marsette,2022,2TM,WR,23,8,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,1.0,15.0,0.0,1.0,0.0,0.0,0.4,32.5,CAR
KaVontae Turpin,2022,DAL,WR,26,17,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,2.0,1.0,9.0,0.0,2.0,0.0,0.0,-0.4,59.7,DAL
CeeDee Lamb,2023,DAL,WR,24,17,0.0,0.0,0.0,0.0,0.0,14.0,113.0,2.0,181.0,135.0,1749.0,12.0,2.0,1.0,0.0,403.2,263.4,DAL
Tyreek Hill,2023,MIA,WR,29,16,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,171.0,119.0,1799.0,13.0,1.0,0.0,0.0,376.4,218.2,MIA
Amon-Ra St. Brown,2023,DET,WR,24,16,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,164.0,119.0,1515.0,10.0,1.0,0.0,0.0,330.9,316.2,DET
Mike Evans,2023,TAM,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,79.0,1255.0,13.0,0.0,0.0,0.0,282.5,240.4,TAM
Puka Nacua,2023,LAR,WR,22,17,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,160.0,105.0,1486.0,6.0,0.0,0.0,0.0,298.5,206.6,LAR
D.J. Moore,2023,CHI,WR,26,17,0.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,136.0,96.0,1364.0,8.0,1.0,0.0,0.0,286.5,238.1,CHI
A.J. Brown,2023,PHI,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,106.0,1456.0,7.0,2.0,0.0,0.0,289.6,216.9,PHI
Deebo Samuel,2023,SFO,WR,27,15,0.0,1.0,0.0,0.0,0.0,37.0,225.0,5.0,89.0,60.0,892.0,7.0,0.0,0.0,0.0,243.7,153.6,SFO
Nico Collins,2023,HOU,WR,24,15,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,109.0,80.0,1297.0,8.0,0.0,1.0,0.0,260.4,210.6,HOU
Brandon Aiyuk,2023,SFO,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,75.0,1342.0,7.0,1.0,0.0,0.0,249.2,62.4,SFO
Keenan Allen,2023,LAC,WR,31,13,1.0,2.0,49.0,1.0,0.0,2.0,6.0,0.0,150.0,108.0,1243.0,7.0,1.0,0.0,0.0,278.9,184.4,CHI
Stefon Diggs,2023,BUF,WR,30,17,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,160.0,107.0,1183.0,8.0,1.0,1.0,0.0,273.8,121.9,HOU
Ja'Marr Chase,2023,CIN,WR,23,16,1.0,1.0,-7.0,0.0,0.0,3.0,-6.0,0.0,145.0,100.0,1216.0,7.0,0.0,0.0,0.0,262.7,403.0,CIN
Davante Adams,2023,LVR,WR,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,103.0,1144.0,8.0,0.0,0.0,0.0,265.4,241.3,2TM
D.K. Metcalf,2023,SEA,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,66.0,1114.0,8.0,0.0,0.0,0.0,225.4,191.2,SEA
Amari Cooper,2023,CLE,WR,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,72.0,1250.0,5.0,1.0,1.0,0.0,227.0,122.7,2TM
Calvin Ridley,2023,JAX,WR,29,17,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,136.0,76.0,1016.0,8.0,0.0,1.0,0.0,229.9,199.2,TEN
Jayden Reed,2023,GNB,WR,23,16,0.0,0.0,0.0,0.0,0.0,11.0,119.0,2.0,94.0,64.0,793.0,8.0,0.0,1.0,0.0,217.2,197.0,GNB
Jordan Addison,2023,MIN,WR,21,17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,108.0,70.0,911.0,10.0,0.0,0.0,0.0,221.3,212.5,MIN
DeAndre Hopkins,2023,TEN,WR,31,17,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,137.0,75.0,1057.0,7.0,0.0,0.0,0.0,223.6,147.0,2TM
Jakobi Meyers,2023,LVR,WR,27,16,2.0,3.0,12.0,1.0,0.0,4.0,24.0,2.0,106.0,71.0,807.0,8.0,0.0,0.0,0.0,218.6,218.0,LVR
DeVonta Smith,2023,PHI,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,81.0,1066.0,7.0,1.0,0.0,0.0,227.6,199.4,PHI
George Pickens,2023,PIT,WR,22,17,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,106.0,63.0,1140.0,5.0,0.0,0.0,0.0,208.8,164.4,PIT
Chris Olave,2023,NOR,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,87.0,1123.0,5.0,0.0,1.0,0.0,231.3,76.7,NOR
Michael Pittman Jr.,2023,IND,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,109.0,1152.0,4.0,1.0,2.0,0.0,250.2,165.8,IND
Justin Jefferson,2023,MIN,WR,24,10,0.0,1.0,0.0,0.0,0.0,1.0,-12.0,0.0,100.0,68.0,1074.0,5.0,1.0,0.0,0.0,202.2,317.5,MIN
Rashee Rice,2023,KAN,WR,23,16,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,102.0,79.0,938.0,7.0,1.0,0.0,0.0,212.5,64.9,KAN
Courtland Sutton,2023,DEN,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,59.0,772.0,10.0,3.0,0.0,0.0,190.2,240.3,DEN
Terry McLaurin,2023,WAS,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,79.0,1002.0,4.0,0.0,0.0,0.0,209.2,267.8,WAS
Zay Flowers,2023,BAL,WR,23,16,0.0,0.0,0.0,0.0,0.0,8.0,56.0,1.0,108.0,77.0,858.0,5.0,0.0,1.0,0.0,206.4,209.5,BAL
Adam Thielen,2023,CAR,WR,33,17,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,137.0,103.0,1014.0,4.0,0.0,1.0,0.0,231.0,139.5,CAR
Jaylen Waddle,2023,MIA,WR,25,14,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,104.0,72.0,1014.0,4.0,0.0,0.0,0.0,198.6,149.6,MIA
Chris Godwin,2023,TAM,WR,27,17,0.0,1.0,0.0,0.0,0.0,4.0,38.0,1.0,130.0,83.0,1024.0,2.0,0.0,1.0,0.0,209.2,137.8,TAM
Tyler Lockett,2023,SEA,WR,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,79.0,894.0,5.0,0.0,2.0,0.0,202.4,121.0,SEA
Brandin Cooks,2023,DAL,WR,30,16,0.0,0.0,0.0,0.0,0.0,5.0,35.0,0.0,81.0,54.0,657.0,8.0,0.0,1.0,0.0,173.2,69.6,DAL
Tank Dell,2023,HOU,WR,24,11,0.0,0.0,0.0,0.0,0.0,11.0,51.0,0.0,75.0,47.0,709.0,7.0,0.0,0.0,0.0,165.0,140.0,HOU
Garrett Wilson,2023,NYJ,WR,23,17,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,95.0,1042.0,3.0,2.0,0.0,0.0,213.2,251.9,NYJ
Gabriel Davis,2023,BUF,WR,24,17,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,81.0,45.0,746.0,7.0,1.0,1.0,0.0,161.4,53.9,JAX
Romeo Doubs,2023,GNB,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,59.0,674.0,8.0,0.0,0.0,0.0,174.4,132.1,GNB
Rashid Shaheed,2023,NOR,WR,25,15,0.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0,75.0,46.0,719.0,5.0,1.0,0.0,0.0,155.6,79.8,NOR
Cooper Kupp,2023,LAR,WR,30,12,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,95.0,59.0,737.0,5.0,0.0,1.0,0.0,164.4,175.0,LAR
Drake London,2023,ATL,WR,22,16,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,110.0,69.0,905.0,2.0,0.0,1.0,0.0,174.4,280.8,ATL
Diontae Johnson,2023,PIT,WR,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,51.0,717.0,5.0,0.0,0.0,0.0,152.7,89.1,3TM
Darius Slayton,2023,NYG,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,50.0,770.0,4.0,0.0,0.0,0.0,151.0,110.0,NYG
Tee Higgins,2023,CIN,WR,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,656.0,5.0,0.0,0.0,0.0,137.6,222.1,CIN
Curtis Samuel,2023,WAS,WR,27,16,0.0,0.0,0.0,0.0,0.0,7.0,39.0,1.0,91.0,62.0,613.0,4.0,0.0,0.0,0.0,157.2,63.7,BUF
Christian Kirk,2023,JAX,WR,27,12,1.0,2.0,-1.0,0.0,0.0,1.0,6.0,0.0,85.0,57.0,787.0,3.0,2.0,0.0,0.0,150.3,70.9,JAX
Josh Downs,2023,IND,WR,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,68.0,771.0,2.0,0.0,0.0,0.0,157.1,183.5,IND
Josh Reynolds,2023,DET,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,608.0,5.0,1.0,0.0,0.0,128.8,38.4,2TM
Jerry Jeudy,2023,DEN,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,54.0,758.0,2.0,0.0,0.0,0.0,141.8,240.9,CLE
Jaxon Smith-Njigba,2023,SEA,WR,21,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,63.0,628.0,4.0,0.0,0.0,0.0,149.8,253.0,SEA
Marquise Brown,2023,ARI,WR,26,14,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,101.0,51.0,574.0,4.0,0.0,0.0,0.0,134.7,18.1,KAN
DJ Chark,2023,CAR,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,35.0,525.0,5.0,1.0,0.0,0.0,115.5,13.1,LAC
Dontayvion Wicks,2023,GNB,WR,22,15,1.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,58.0,39.0,581.0,4.0,1.0,0.0,0.0,119.8,110.5,GNB
Tyler Boyd,2023,CIN,WR,29,17,0.0,1.0,0.0,0.0,1.0,2.0,11.0,0.0,98.0,67.0,667.0,2.0,0.0,0.0,0.0,144.8,78.3,TEN
Michael Wilson,2023,ARI,WR,23,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,38.0,565.0,3.0,0.0,1.0,0.0,114.5,124.5,ARI
Jahan Dotson,2023,WAS,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,49.0,518.0,4.0,0.0,0.0,0.0,124.8,41.9,PHI
Khalil Shakir,2023,BUF,WR,23,17,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,45.0,39.0,611.0,2.0,0.0,0.0,0.0,113.1,182.5,BUF
Tutu Atwell,2023,LAR,WR,24,16,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,67.0,39.0,483.0,3.0,0.0,1.0,1.0,112.4,98.9,LAR
Odell Beckham Jr.,2023,BAL,WR,31,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,35.0,565.0,3.0,1.0,0.0,0.0,107.5,14.5,MIA
Elijah Moore,2023,CLE,WR,23,17,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,104.0,59.0,640.0,2.0,2.0,0.0,0.0,132.1,120.9,CLE
Wan'Dale Robinson,2023,NYG,WR,22,15,0.0,0.0,0.0,0.0,0.0,9.0,87.0,1.0,78.0,60.0,525.0,1.0,0.0,0.0,0.0,133.2,182.7,NYG
Christian Watson,2023,GNB,WR,24,9,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,53.0,28.0,422.0,5.0,0.0,0.0,0.0,101.3,105.3,GNB
K.J. Osborn,2023,MIN,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,540.0,3.0,0.0,0.0,0.0,120.0,18.7,2TM
Noah Brown,2023,HOU,WR,27,10,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,55.0,33.0,567.0,2.0,0.0,0.0,0.0,101.6,86.3,WAS
Josh Palmer,2023,LAC,WR,24,10,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,61.0,38.0,581.0,2.0,1.0,0.0,0.0,106.7,107.4,LAC
Kendrick Bourne,2023,NWE,WR,28,8,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,55.0,37.0,406.0,4.0,1.0,0.0,0.0,100.0,65.1,NWE
Alec Pierce,2023,IND,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,32.0,514.0,2.0,0.0,0.0,0.0,95.4,161.4,IND
Nelson Agholor,2023,BAL,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,381.0,4.0,0.0,0.0,0.0,97.1,49.1,BAL
Kalif Raymond,2023,DET,WR,29,17,0.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,44.0,35.0,489.0,1.0,0.0,0.0,0.0,97.4,56.5,DET
Justin Watson,2023,KAN,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,27.0,460.0,3.0,1.0,0.0,0.0,89.0,62.9,KAN
Demarcus Robinson,2023,LAR,WR,29,16,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,39.0,26.0,371.0,4.0,1.0,0.0,0.0,87.4,123.5,LAR
Demario Douglas,2023,NWE,WR,23,14,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,79.0,49.0,561.0,0.0,1.0,0.0,0.0,107.2,147.7,NWE
Trey Palmer,2023,TAM,WR,22,17,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,68.0,39.0,385.0,3.0,1.0,0.0,0.0,95.7,35.2,TAM
Nick Westbrook-Ikhine,2023,TEN,WR,26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,370.0,3.0,0.0,1.0,0.0,85.0,135.7,TEN
Quentin Johnston,2023,LAC,WR,22,17,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,67.0,38.0,431.0,2.0,0.0,0.0,0.0,94.0,174.7,LAC
Jameson Williams,2023,DET,WR,22,12,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,42.0,24.0,354.0,2.0,0.0,0.0,0.0,80.3,212.2,DET
Brandon Johnson,2023,DEN,WR,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,284.0,4.0,0.0,1.0,0.0,73.4,1.9,PIT
Tre Tucker,2023,LVR,WR,22,16,0.0,0.0,0.0,0.0,0.0,10.0,77.0,0.0,34.0,19.0,331.0,2.0,0.0,0.0,0.0,71.8,129.3,LVR
Marvin Mims,2023,DEN,WR,21,16,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,33.0,22.0,377.0,1.0,2.0,0.0,0.0,70.7,129.5,DEN
Robert Woods,2023,HOU,WR,31,14,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,75.0,40.0,426.0,1.0,0.0,0.0,0.0,89.3,38.3,HOU
Darnell Mooney,2023,CHI,WR,26,15,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,61.0,31.0,414.0,1.0,0.0,0.0,0.0,78.9,193.2,ATL
KaVontae Turpin,2023,DAL,WR,27,16,0.0,0.0,0.0,0.0,0.0,11.0,110.0,1.0,18.0,12.0,127.0,3.0,0.0,0.0,0.0,59.7,104.2,DAL
Cedrick Wilson Jr.,2023,MIA,WR,28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.0,296.0,3.0,0.0,0.0,0.0,69.6,49.9,NOR
Chris Moore,2023,TEN,WR,30,17,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,35.0,22.0,424.0,0.0,0.0,0.0,0.0,68.3,0.0,ARI
Rashod Bateman,2023,BAL,WR,24,16,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,56.0,32.0,367.0,1.0,0.0,0.0,0.0,76.5,174.6,BAL
Zay Jones,2023,JAX,WR,28,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,34.0,321.0,2.0,0.0,0.0,0.0,78.1,16.4,ARI
Jonathan Mingo,2023,CAR,WR,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,43.0,418.0,0.0,0.0,0.0,0.0,84.8,32.2,2TM
Greg Dortch,2023,ARI,WR,25,16,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,41.0,24.0,280.0,2.0,0.0,0.0,0.0,64.5,90.3,ARI
Isaiah Hodgins,2023,NYG,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,230.0,3.0,1.0,0.0,0.0,60.0,3.2,NYG
Jake Bobo,2023,SEA,WR,25,17,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,25.0,19.0,196.0,2.0,0.0,0.0,0.0,56.9,29.7,SEA
Xavier Gipson,2023,NYJ,WR,22,17,0.0,0.0,0.0,0.0,0.0,8.0,68.0,1.0,38.0,21.0,229.0,0.0,2.0,0.0,0.0,58.7,14.4,NYJ
Trenton Irwin,2023,CIN,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,316.0,1.0,0.0,0.0,0.0,62.6,4.5,CIN
Brandon Powell,2023,MIN,WR,28,17,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,44.0,29.0,324.0,1.0,1.0,0.0,0.0,67.1,14.1,MIN
Jalin Hyatt,2023,NYG,WR,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,373.0,0.0,0.0,0.0,0.0,60.3,14.2,NYG
Allen Lazard,2023,NYJ,WR,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.0,311.0,1.0,0.0,0.0,0.0,60.1,126.0,NYJ
Jalen Tolbert,2023,DAL,WR,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,268.0,2.0,1.0,0.0,0.0,58.8,152.0,DAL
Calvin Austin III,2023,PIT,WR,24,17,0.0,0.0,0.0,0.0,0.0,11.0,57.0,1.0,30.0,17.0,180.0,1.0,0.0,0.0,0.0,52.7,118.8,PIT
Andrei Iosivas,2023,CIN,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,116.0,4.0,0.0,0.0,0.0,50.6,119.9,CIN
Marquez Valdes-Scantling,2023,KAN,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,315.0,1.0,1.0,0.0,0.0,56.5,84.5,2TM
David Bell,2023,CLE,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,167.0,3.0,0.0,0.0,0.0,48.7,5.7,CLE
